Region,Country,ISO.Code,RE.or.Non.RE,Group.Technology,Technology,Producer.Type,Year,Electricity.Installed.Capacity..MW.
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,56
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,93
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,93
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,99
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,99
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,99
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,99
Central America and the Caribbean,Jamaica,JAM,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,99
Central America and the Caribbean,Martinique,MTQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,424
Central America and the Caribbean,Martinique,MTQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,424
Central America and the Caribbean,Martinique,MTQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,424
Central America and the Caribbean,Martinique,MTQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,424
Central America and the Caribbean,Martinique,MTQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,424
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,40
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,40
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,40
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Biogas,On-grid,2016,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Biogas,On-grid,2017,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Biogas,On-grid,2018,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Biogas,On-grid,2019,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Biogas,On-grid,2020,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,4
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,4
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,4
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,4
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,4
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,67
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,67
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,67
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,71
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,71
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,1
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,15
Central America and the Caribbean,Martinique,MTQ,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,15
Central America and the Caribbean,Montserrat,MSR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,5
Central America and the Caribbean,Montserrat,MSR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,7
Central America and the Caribbean,Montserrat,MSR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,7
Central America and the Caribbean,Montserrat,MSR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,7
Central America and the Caribbean,Montserrat,MSR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,7
Central America and the Caribbean,Montserrat,MSR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,0
Central America and the Caribbean,Montserrat,MSR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,0
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,15
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,15
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,15
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,18
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,18
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,720
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,794
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,809
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,871
Central America and the Caribbean,Nicaragua,NIC,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,871
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,177
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,177
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,177
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,218
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,218
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2016,155
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,155
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,155
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,153
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,153
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,0
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,142
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,142
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,142
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,157
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,157
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,0
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,0
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,0
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,2
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,2
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,1
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,14
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,14
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,14
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,14
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,186
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,186
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,186
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,186
Central America and the Caribbean,Nicaragua,NIC,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,186
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,32
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,32
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,35
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,35
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,35
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"1,203"
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"1,193"
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"1,874"
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"1,784"
Central America and the Caribbean,Panama,PAN,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"1,784"
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,24
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,25
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,25
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,25
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,25
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Biogas,On-grid,2016,8
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Biogas,On-grid,2017,8
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Biogas,On-grid,2018,8
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Biogas,On-grid,2019,8
Central America and the Caribbean,Panama,PAN,Total Renewable,Bioenergy,Biogas,On-grid,2020,8
Central America and the Caribbean,Panama,PAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"1,769"
Central America and the Caribbean,Panama,PAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"1,777"
Central America and the Caribbean,Panama,PAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"1,777"
Central America and the Caribbean,Panama,PAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"1,796"
Central America and the Caribbean,Panama,PAN,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"1,796"
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,4
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,4
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,4
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,0
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,0
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,89
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,143
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,189
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,198
Central America and the Caribbean,Panama,PAN,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,198
Central America and the Caribbean,Panama,PAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,270
Central America and the Caribbean,Panama,PAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,270
Central America and the Caribbean,Panama,PAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,270
Central America and the Caribbean,Panama,PAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,270
Central America and the Caribbean,Panama,PAN,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,270
Central America and the Caribbean,Puerto Rico,PRI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"5,900"
Central America and the Caribbean,Puerto Rico,PRI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"5,903"
Central America and the Caribbean,Puerto Rico,PRI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"5,905"
Central America and the Caribbean,Puerto Rico,PRI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"5,905"
Central America and the Caribbean,Puerto Rico,PRI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"5,905"
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Bioenergy,Biogas,On-grid,2016,5
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Bioenergy,Biogas,On-grid,2017,5
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Bioenergy,Biogas,On-grid,2018,5
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Bioenergy,Biogas,On-grid,2019,5
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Bioenergy,Biogas,On-grid,2020,5
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,99
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,99
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,99
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,99
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,99
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,0
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,0
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,0
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,0
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,133
Central America and the Caribbean,Puerto Rico,PRI,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,165
